Sample_ID	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
I7111	0.058	-0.0256	-0.0928	-0.0067	0.0605	-0.0127	0.0129	0.0127	0.0049	-0.0199
I6408	0.0402	0.0336	-0.057	-0.0045	0.0178	-0.0013	0.0032	-0.002	0.0033	-0.0003
I7132	-0.0365	-0.0114	0.0458	0.0073	-0.0097	0.0062	-0.0016	0.0058	-0.0036	0.0025
I6404	0.032	0.0423	-0.0615	0	0.0173	-0.0059	0.002	0.0018	0.0011	-0.0003
I6919	0.0389	0.0231	-0.0419	-0.007	0.0148	-0.0019	0.0032	-0.0002	-0.0021	-0.0002
I6730	0.032	0.0269	-0.0407	-0.0003	0.0106	-0.0039	0.0015	-0.0045	0.0035	0.0005
I7143	-0.0264	0.0161	0.0048	0.0059	-0.0024	-0.0032	0.0047	-0.0003	-0.0018	-0.0013
I4236	0.0163	-0.0328	-0.0092	0.0045	0.0187	-0.0041	0.0053	-0.0014	-0.0007	-0.0104
I6741	0.0438	0.0312	-0.0532	-0.0048	0.0163	-0.0039	0.0045	0.002	-0.0005	0.0003
I6406	0.0389	0.0346	-0.0543	-0.0052	0.0127	-0.0011	0.0002	0.0053	-0.0005	0.0004
I6861	-0.009	-0.0347	0.004	0.001	-0.0016	-0.0005	-0.0022	0.0057	0.0003	-0.0057
I6916	0.0253	0.0466	-0.0649	-0.0021	0.0188	-0.0029	0.0038	-0.0004	0.0049	0.0022
I6412	0.0423	0.0344	-0.056	-0.0054	0.0165	-0.0037	0.0024	0.0019	0.0062	0.0028
I6727	0.032	0.0288	-0.0399	0.0001	0.0097	-0.0027	0.0027	0.0038	-0.0011	0.0029
I6806	0.0426	0.0342	-0.0686	0.0007	0.0251	-0.005	0.0042	0.0036	0.0038	-0.0049
I6731	0.0328	0.0275	-0.0406	-0.0035	0.0119	-0.002	0.0017	0.0028	0.0036	0.0015
I6737	0.0375	0.0318	-0.0568	-0.0036	0.0237	-0.0062	0.0049	-0.0002	0.0022	0.0027
I6735	0.0357	0.035	-0.0587	-0.0031	0.0191	-0.0016	-0.0006	0.0005	0.0009	0.0002
I6405	0.0393	0.0317	-0.0536	-0.0017	0.0128	-0.0031	0.0021	0.0052	-0.0011	-0.0022
I7047	-0.0191	0.0101	0.0185	0.0104	-0.0024	0.0005	-0.0002	0.0061	0.0002	0.0014
I6740	0.038	0.0395	-0.0588	-0.0002	0.018	-0.0026	0.0077	0	0.0001	-0.0006
I6736	0.039	0.0347	-0.0565	0.0008	0.0189	-0.0026	0.0075	0.0036	0.0021	0.0018
I7030	0.0483	0.0076	-0.0634	-0.0073	0.0284	-0.009	0.0072	0.0092	0.0015	-0.003
I6739	0.0494	0.0241	-0.0488	-0.0051	0.0162	-0.0012	0.0032	-0.0009	0.0046	0.0004
I7046	-0.0404	-0.0008	0.0406	0.0068	-0.0098	0.0033	-0.003	-0.0001	-0.0036	-0.002
I6918	0.0334	0.0303	-0.0394	0.0024	0.0144	-0.0029	0.0047	0.0055	-0.0023	-0.0029
I6738	0.0382	0.0374	-0.0547	0	0.0108	-0.0046	0.0013	0.0012	-0.0012	-0.0008
I6879	0.0247	0.0193	-0.04	-0.0001	0.0124	-0.0002	0.0077	-0.0008	-0.0037	-0.0023
I7021	0.0767	-0.0156	-0.1039	-0.0229	0.0593	-0.0124	0.0108	0.0084	0.0061	-0.0154
I7048	-0.0378	0.001	0.037	0.0097	-0.0051	0	0.0033	-0.0002	-0.0016	-0.0011
I6402	0.0384	0.0333	-0.0568	-0.0043	0.0203	-0.0044	0.0007	-0.0001	-0.0019	-0.0002
I7054	0.0557	-0.0062	-0.0607	-0.0095	0.0388	-0.0042	0.0076	0.0057	0.0043	-0.0113
I7032	0.0745	-0.0141	-0.1027	-0.0208	0.0594	-0.0124	0.0078	0.0084	0.0038	-0.0159
I6729	0.0373	0.0263	-0.0419	-0.0025	0.0103	0.0002	0.0025	-0.0018	0.0014	0.003
I7033	0.0376	0.0116	-0.054	-0.0017	0.0248	-0.0062	-0.0005	0.0003	0.0001	-0.0055
I7126	-0.037	0.0018	0.033	0.0069	-0.0076	0.0074	-0.0003	-0.004	-0.0034	0.0018
I6823	0.0336	0.0131	-0.0455	-0.0077	0.0218	-0.0003	0.0078	-0.0006	-0.0004	-0.0009
I7024	0.0331	0.0148	-0.0419	-0.0039	0.0184	-0.004	0.0059	0.0033	0.0024	-0.0023
I6816	0.016	0.029	-0.0352	-0.0037	0.0129	0.0003	0.0023	0.0014	0.0033	-0.0014
I7110	0.0405	0.01	-0.0514	-0.0078	0.0249	-0.0046	0.0022	-0.0005	-0.0012	-0.0033
I7049	-0.0399	-0.0021	0.0382	0.011	-0.0084	0.0009	-0.0024	0.003	-0.0094	0.0027
I6812	0.0514	0.0373	-0.0829	-0.0081	0.0371	-0.0093	0.0103	0.0021	0.0038	-0.0049
I6822	0.0405	0.0352	-0.0703	-0.0019	0.0214	-0.0066	0.0048	0.0054	0.0011	-0.0035
I6962	0.0578	0.0357	-0.0904	-0.0045	0.0319	-0.0046	0.0095	0.007	0.0042	-0.0013
I6960	0.0505	0.0262	-0.0809	-0.0068	0.0346	-0.0092	0.0073	0.0014	0.0025	-0.0058
I7027	0.0459	0.011	-0.0564	-0.0077	0.0305	-0.0035	0.0042	0.0058	0.0045	-0.002
I6874	0.0244	0.0227	-0.0355	-0.0024	0.0168	-0.0049	0.0045	0.0049	-0.0016	-0.0013
I6815	0.0444	0.0349	-0.0851	-0.0029	0.0291	-0.0078	0.0055	0.0054	0.0065	-0.0021
I7113	0.061	-0.0267	-0.0873	-0.0037	0.0563	-0.014	0.0137	0.0006	0.0058	-0.0111
I7137	-0.0373	-0.0029	0.0377	0.0056	-0.0095	-0.0029	0.0021	0.0017	-0.0005	-0.003
I7133	-0.0359	-0.0063	0.0414	0.0083	-0.0071	-0.0018	-0.0023	-0.0015	0.0004	0.0032
I7130	-0.0396	-0.004	0.0361	0.0083	-0.0066	0.0012	-0.0005	-0.0029	-0.0025	-0.003
I7061	0.063	-0.0074	-0.0754	-0.0183	0.0417	-0.0047	0.0092	0.0083	0.0041	-0.0133
I6817	0.0477	0.0345	-0.0798	-0.0047	0.0289	-0.0061	0.0092	0.0037	0.0019	-0.0003
I7135	-0.0365	0.0003	0.0374	0.0062	-0.009	0.0008	-0.0016	0.001	-0.0056	0.0002
I6999	0.0571	0.0325	-0.0854	-0.0069	0.0349	-0.0086	0.0032	0.0038	0.0061	-0.0049
I6963	0.0578	0.0289	-0.085	-0.0052	0.0353	-0.0069	0.0084	0.0061	0.0018	-0.0013
I7109	0.0381	0.0075	-0.0376	-0.0068	0.018	-0.0003	0.0023	0.0036	0.0043	-0.005
I7022	0.054	0.0028	-0.0717	-0.0112	0.0365	-0.007	0.0022	0.0057	0.0049	-0.01
I7127	-0.041	-0.0009	0.0383	0.0085	-0.0061	-0.0002	0.0024	-0.0012	-0.0021	-0.0017
I7052	0.0379	0.0102	-0.0418	-0.0086	0.0175	-0.0084	-0.0002	0.0012	0.001	-0.0014
I6807	0.0514	0.0372	-0.0777	-0.0045	0.032	-0.0077	0.0087	0.0059	0.0053	-0.007
I6808	0.0438	0.0401	-0.0813	-0.001	0.0304	-0.0107	0.0044	0	0.0058	-0.0041
I7039	0.0706	-0.0041	-0.0938	-0.017	0.0478	-0.011	0.0109	0.0054	0.0017	-0.0111
I6831	0.0572	0.0287	-0.0871	-0.0054	0.0374	-0.0129	0.0057	0.0065	0.0039	-0.0033
I7062	0.0503	-0.0049	-0.066	-0.0125	0.0357	-0.005	0.0071	0.0103	0.0031	-0.0086
I7134	-0.0379	0.0002	0.0354	0.0102	-0.009	-0.0011	-0.0004	-0.0005	-0.0062	0
I6810	0.0507	0.0379	-0.0813	-0.0008	0.0324	-0.008	0.0052	0.0021	0.0024	-0.002
I6871	0.0257	0.0191	-0.0415	0.0002	0.0171	0.0009	0.0008	0.0115	-0.0039	0.0031
I6811	0.0456	0.0384	-0.0827	-0.0018	0.0312	-0.0021	0.0074	0.0073	0.0089	0.0006
I7136	-0.0354	-0.0021	0.0376	0.0114	-0.0093	0.0014	-0.0008	-0.0001	-0.0035	-0.0068
I7142	-0.0287	0.0146	0.0065	0.0018	-0.001	-0.0024	0.0022	0.0001	-0.001	-0.0024
I6875	0.0276	0.0213	-0.0434	-0.004	0.0167	-0.0035	0.0059	0.0002	0.0005	-0.0006
I6819	0.0453	0.0344	-0.0846	-0.0028	0.0352	-0.0009	0.0096	-0.0002	0.0071	-0.002
I6825	0.0483	0.0279	-0.0791	-0.0102	0.0326	-0.0077	0.0079	-0.001	0.0055	-0.0082
I7055	0.0519	-0.004	-0.0708	-0.0118	0.0357	-0.0058	0.0005	0.0118	0.0066	-0.0143
I6828	0.0647	0.0266	-0.0872	-0.011	0.0382	-0.0064	0.0099	0.0013	0.0022	-0.0036
I6809	0.0513	0.0384	-0.083	-0.0031	0.0345	-0.0056	0.0078	0.0049	0.0071	-0.0022
I0996	0.0685	0.0153	-0.0922	-0.0106	0.0458	-0.0111	0.0124	0.0036	0.0048	-0.0038
I1934	-0.0145	-0.0356	-0.0064	0.0021	0.0049	-0.001	0.0013	-0.0103	-0.0194	-0.0068
I2158	-0.0541	0.0761	-0.0251	0.0222	0.0055	-0.0051	-0.0062	-0.0051	0.0051	0.0035
I3276	-0.0496	0.0155	0.0396	0.0138	-0.0088	0.0045	0.0012	-0.002	-0.0076	0.0034
I4558	-0.0172	0.0199	0.0094	0.0032	-0.0022	0.0036	-0.0047	-0.0026	-0.0014	0.0021
I4559	-0.0342	0.0182	0.0218	0.0118	-0.0053	0.0003	-0.0035	0.0023	-0.0011	0.0013
I4560	-0.0291	0.0178	0.0253	0.011	-0.0018	0.004	-0.0057	-0.0023	-0.0062	-0.0002
I4561	-0.0316	0.0197	0.0227	0.0084	-0.0093	0.0015	-0.0016	-0.0017	-0.0022	0.0021
I5218	-0.0096	0.0218	0.0021	0.0079	0	-0.0036	0.0022	-0.0041	-0.003	-0.0017
I5319	0.0728	0.0016	-0.1019	-0.0126	0.0453	-0.0083	0.0108	0.0027	0.0094	-0.0078
I5320	0.0721	0.0036	-0.1015	-0.0141	0.0456	-0.0092	0.0111	0.0058	0.0093	-0.0093
I5321	0.0742	0.0042	-0.0981	-0.0158	0.0441	-0.0069	0.0123	0.006	0.007	-0.0129
I5684	-0.0165	0.0121	0.0154	0.0035	-0.0031	0.0001	0.0011	-0.0028	-0.0015	0.0025
I5685	-0.0173	0.0125	0.0131	0.0067	-0.0005	0.0006	-0.0038	-0.0029	-0.0017	0.0013
I5687	-0.0177	0.0113	0.015	0.0062	-0.003	-0.0014	0.0018	0.001	-0.0008	-0.0038
I6102	0.037	0.0378	-0.0576	0.0026	0.0189	-0.0033	0.0064	0.0041	-0.0008	0.0009
I6103	0.0417	0.0377	-0.056	-0.0043	0.0199	-0.0054	0.0052	0.0021	0.0023	0.0074
I6104	0.0457	0.0251	-0.0457	-0.0057	0.019	0	-0.0027	0.0028	-0.0012	-0.0032
I6105	0.0516	0.0197	-0.0405	-0.0088	0.0155	-0.0004	0.0026	0.0019	-0.0009	-0.0043
I6106	0.0324	0.0439	-0.0582	0.003	0.0148	-0.0028	0.0054	-0.002	-0.0003	-0.0006
I6107	0.037	0.0323	-0.0519	-0.0015	0.023	-0.0016	0.0058	-0.0005	-0.0011	-0.0036
I6108	0.0294	0.0463	-0.0675	0.0014	0.0224	-0.0037	0.0065	0.0036	0.002	0.0017
I6109	0.0327	0.0415	-0.0585	-0.0001	0.0169	-0.0035	0.0063	0.0004	0.0021	0.0005
I6110	0.0298	0.047	-0.0602	0.0006	0.0238	-0.0034	0.005	0.0023	-0.0005	-0.0018
I6144	0.0429	0.0073	-0.0491	-0.0099	0.0273	-0.0056	0.0015	0.0027	0.0046	-0.0089
I6145	0.0361	-0.002	-0.0282	-0.0044	0.0133	0.0017	-0.0009	0.0051	0.0054	0.0031
I6147	0.0309	-0.0044	-0.0162	0.0005	0.0105	-0.0038	0.0026	-0.0017	-0.003	-0.0028
I6148	0.0297	-0.0049	-0.0135	-0.0039	0.0099	0.0003	0.0032	-0.0001	-0.0003	-0.0012
I6149	0.0301	0.0055	-0.031	-0.0043	0.0139	-0.0014	0.0014	0.0031	-0.0042	-0.0003
I6150	0.035	0.004	-0.0376	-0.004	0.0122	-0.0053	0.0034	0.0031	0.0025	-0.0043
I6151	0.0345	0.0111	-0.0374	-0.0036	0.0184	-0.0013	0.0037	0.0046	0.0002	0.0019
I6152	0.0503	0.006	-0.0642	-0.0087	0.033	-0.0088	0.0093	0.0063	0.0031	-0.0066
I6153	0.057	0.0072	-0.0581	-0.0022	0.0271	-0.0045	0.0061	0.0037	0.0021	-0.0024
I6155	0.0316	0.0027	-0.028	-0.0025	0.009	-0.004	0.0051	-0.002	-0.0006	0.0025
I1209	0.0499	-0.0071	-0.0773	-0.0102	0.0546	-0.0089	0.015	0.0168	0	-0.0032
I1304	-0.0314	0.0153	0.0225	0.0088	-0.0151	-0.0009	0.012	-0.0062	0.0053	0.0049
I1414	-0.0438	-0.0415	0.0117	0.0046	0.0099	0.0005	0.0114	0.0062	-0.0058	0.0009
I1415	-0.0396	-0.0344	0.0087	0.0052	-0.0097	0.0053	-0.0016	-0.0041	0.0007	0.0055
I1685	-0.059	-0.046	-0.0112	-0.0002	-0.0012	-0.0075	0.0052	-0.0002	0.0085	-0.0017
I1687	-0.0522	-0.0497	-0.0002	-0.0051	0.0068	0.0016	0.0122	-0.001	0.0133	-0.0134
I1690	-0.0657	-0.0532	-0.0311	0.0174	0.0038	-0.0032	-0.047	-0.0094	0.0148	-0.0082
I1694	-0.0607	-0.051	-0.0043	0.0131	-0.0114	0.0006	0.0205	0.0041	0.0164	0.0019
I1700	-0.0449	-0.0381	0.0277	0.007	0.0023	-0.0025	-0.0013	-0.0018	0.0055	-0.0008
I1708	-0.0427	-0.0353	0.0212	0.0093	-0.0007	-0.0053	0.0053	0.0016	-0.0013	-0.0049
I2176	-0.0186	0.0041	0.0217	0.0044	-0.0016	-0.0043	-0.0063	-0.0002	0.0004	-0.0024
I3809	-0.0314	-0.0074	-0.0054	0.0153	0.0159	-0.0224	-0.0196	-0.0061	-0.008	-0.0031
I4329	-0.0238	0.0236	0.0171	0.0062	-0.0042	0.004	-0.0028	0.0007	0.0045	0.0061
I0324	0.0616	0.0069	-0.0816	-0.0054	0.0446	-0.0092	0.0118	-0.0091	0.0148	0.0042
I0698	-0.0385	-0.0117	0.0421	0.0081	-0.0122	0.0025	-0.0071	0.0029	-0.0058	-0.0044
I2529	-0.0319	-0.0128	0.0383	0.0057	-0.0025	-0.0021	-0.0065	-0.0007	-0.0063	-0.0055
I2837	0.0671	0.0071	-0.1032	-0.0197	0.0463	-0.0083	0.0095	0.006	0.0144	-0.0121
I3892	0.0193	-0.0094	-0.0022	0.0031	-0.0027	0.0147	-0.0055	0.0213	0.0001	0.0197
I6370	0.0454	0.0332	-0.0785	0.0002	0.0306	-0.006	0.0078	0.0046	0.0062	-0.0007
I6856	-0.0072	-0.034	0.0122	-0.0036	0.0027	-0.0032	-0.0029	-0.0001	-0.0044	0.0038
I6857	-0.0071	-0.0346	0.0022	0.0041	0.0009	0.002	0	0.0029	0	-0.0057
I7090	0.0639	0.0021	-0.0994	-0.0152	0.0442	-0.0122	0.0165	0.0031	0.0047	-0.0038
I2516	0.0373	-0.0453	0.0071	0.0044	0.0146	0.0004	0.0044	0.0009	0.0137	-0.0088
I7468	-0.0005	-0.0259	0.0099	-0.0007	0.011	0.0099	-0.005	-0.0036	0.0053	0.0027
I7474	-0.0333	-0.0312	0.0005	0.015	0.0014	-0.0031	0.001	0.0207	0.002	-0.0102
I7265	0.0075	-0.0241	0.0105	-0.0087	0.0001	-0.0025	0	0.0029	-0.0018	-0.0008
I1525	0.0793	-0.0006	-0.1012	-0.0171	0.0538	-0.0094	0.012	0.0084	0.0081	-0.0135
I1526	0.0773	-0.0003	-0.096	-0.0174	0.051	-0.0113	0.0083	0.0098	0.0037	-0.0104
I1294	-0.0002	0.0282	-0.0245	0.0024	0.0062	-0.0049	-0.0011	0.0027	0.0014	-0.0062
I1490	0.0125	0.0276	-0.0222	0.0025	0.0043	0.002	0.002	0.002	-0.0001	-0.0026
I1522	0.0686	0.0073	-0.0936	-0.0139	0.0459	-0.01	0.0105	0.0062	0.0058	-0.0087
I7610	-0.0008	0.0223	-0.021	0.0032	0.0057	-0.004	0.004	0.0008	-0.0146	-0.0029
I7620	0.0042	0.0232	-0.0176	0.0029	-0.0002	-0.0007	0.0015	0.0006	0.002	-0.0014
I0245	0.0347	0.0296	-0.0421	0	0.0114	-0.0005	0.0023	0.0009	0.0023	-0.0018
I0527	-0.0083	0.0279	-0.0097	0.0053	0.0045	0.002	0.0052	0.0198	-0.0047	0.0059
I4658	-0.0399	0.0701	-0.0395	0.0203	0.0091	-0.0036	0.0206	-0.0084	0.0123	0.0034
I4659	-0.0328	0.0697	-0.045	0.0245	0.0242	-0.0103	0.0247	-0.0215	-0.0292	0.0008
I4661	-0.0468	0.0711	-0.0339	0.0133	0.0164	-0.0112	0.0155	-0.0051	0.0252	0.0104
I5287	-0.0083	0.0312	-0.018	0.0115	-0.0011	-0.0042	0.0014	0.0055	0.0045	-0.0066
I5288	-0.0034	0.0229	-0.0152	0.0055	0.0082	-0.0004	0.002	0.0043	-0.0002	0.0033
I6156	0.0288	0.0025	-0.0241	-0.0045	0.0116	-0.0025	-0.0025	0.0022	0.0012	0
I0447	-0.0389	-0.004	0.04	0.0071	-0.0113	-0.0009	0.0013	0.0028	0.0013	0.0001
I0542	-0.0049	0.0239	-0.0044	0.0179	0.0041	-0.0065	-0.0062	0.0042	-0.0001	-0.0056
I0704	-0.0357	-0.0141	0.0488	0.0153	-0.0074	-0.005	-0.0051	-0.0014	-0.0034	-0.0117
I0839	-0.0467	0.0054	0.0231	0.0238	0	-0.0101	-0.006	0.0173	-0.0071	-0.002
I1154	-0.0342	-0.0403	0.015	0.0028	0.0009	-0.0102	0	-0.0004	0.0087	0.0016
I4633	-0.0301	0.0722	-0.0443	0.0168	0.0166	-0.0081	0.0009	-0.0016	0.0074	-0.0027
I7261	-0.0407	-0.0209	0.0074	0.0147	0.0112	-0.0069	0.0042	0.0055	0.0001	-0.0019
I7262	-0.013	0.0052	0.0015	0.0383	0.0503	0.1353	-0.0358	0.0011	0.0127	0.015
I7293	-0.0471	0.0031	0.0437	0.013	-0.0129	-0.0008	-0.0014	0.0012	-0.0019	-0.0015
I7300	0.0692	0.001	-0.0999	-0.0083	0.054	-0.0107	0.013	0.0006	-0.0034	-0.0158
I7301	0.0637	0.0022	-0.0945	-0.0131	0.0525	-0.0084	0.0122	0.0074	0.0058	-0.0093
I7302	0.0736	0.0035	-0.0956	-0.0124	0.0463	-0.0091	0.0091	0.0037	0.0031	-0.011
I7303	0.0682	0.0001	-0.1002	-0.0026	0.0444	-0.0132	0.0127	-0.0038	0.0139	-0.0063
I7308	0.0659	0.0019	-0.0949	-0.0091	0.0531	-0.0059	0.0093	0.0059	0.0038	-0.0182
I7309	0.0653	0.0003	-0.0974	-0.0106	0.0534	-0.0198	0.0054	0.0079	0.005	-0.0057
I7310	0.0585	0.0047	-0.0992	-0.0062	0.0618	-0.0287	-0.0006	-0.0063	0.0185	-0.0012
I7316	-0.0444	0.0109	0.0447	0.0075	-0.0181	-0.0018	-0.0082	0.0077	0.0018	0.0052
I7317	-0.0333	0.008	0.0262	0.0149	0.0038	-0.0105	-0.0152	-0.0061	-0.0104	0.0048
I7318	-0.0267	0.009	0.0233	0.0101	-0.0098	-0.0021	0.0026	0.0065	0.0022	-0.0023
I7320	-0.0408	-0.0009	0.0448	0.0087	-0.014	0.0037	-0.0021	-0.0008	-0.0034	0.0048
I7322	-0.0013	-0.0211	0.0073	0.0032	0.0023	0.0015	-0.002	0.003	-0.0062	-0.0029
I7328	-0.0447	-0.006	0.0392	0.0168	-0.016	-0.004	-0.0043	-0.009	0.0004	-0.0003
I7333	0.0759	0.0011	-0.1023	-0.0172	0.0487	-0.0121	0.0099	0.0042	0.0071	-0.0115
I7341	0.0742	-0.0013	-0.1065	-0.012	0.0534	-0.009	0.0114	0.0008	0.0034	-0.0133
I7347	0.0776	0.0008	-0.1043	-0.0136	0.0542	-0.0135	0.0085	0.0067	0.0068	-0.0132
I7349	0.0731	0.0006	-0.1028	-0.0141	0.0472	-0.0103	0.0128	0.003	0.0027	-0.0135
I7352	0.0049	0.0251	-0.0161	0.0055	0.0085	-0.0026	-0.0008	-0.0003	0.0006	-0.0028
I7353	0.0058	0.0284	-0.0157	0.0034	0.0096	-0.0044	0.0016	-0.0009	-0.0009	-0.0064
I7354	0.0105	0.0313	-0.0213	0.0003	0.0035	-0.0017	-0.0007	-0.0004	0.0003	0.0003
I7358	0.0098	0.0238	-0.0186	0.0055	0.0034	-0.0009	0.0055	-0.0025	-0.0032	-0.0031
I7359	0.0111	0.0253	-0.0184	-0.0021	0.0076	-0.0041	0.004	0.0013	-0.0012	-0.0012
I7360	0.0098	0.027	-0.0159	0.0001	0.0018	-0.004	-0.0032	0.0004	-0.0009	-0.0008
I7371	-0.0486	0.0078	0.0476	0.0094	-0.0122	0.0039	-0.0081	-0.0015	-0.004	0.0037
I7373	-0.0494	0.0071	0.0472	0.0126	-0.011	0.0014	-0.0001	0.0035	-0.0039	0.005
I7374	-0.0483	0.0045	0.0426	0.0154	-0.0149	0.0008	-0.001	-0.0008	-0.0039	0.0063
I7385	-0.0412	-0.0476	0.026	0.0006	-0.0044	0.0038	0.0212	0.0026	-0.0323	-0.0063
I7387	-0.042	-0.0691	0.0185	-0.0124	-0.066	0.0121	-0.0212	-0.0211	0.0198	0.0128
I7399	-0.037	-0.0136	0.0453	0.0092	-0.0073	0.0052	-0.0007	0.0012	-0.0077	-0.0018
I7404	-0.0344	-0.0213	0.0148	0.0081	0.0052	-0.0039	0.0029	0.0087	-0.0008	0.0054
I7407	-0.0373	-0.0294	0.0065	0.0123	0.0201	0.0002	0.0099	0.0053	-0.0033	-0.0017
I7423	-0.0357	-0.0096	-0.0017	0.0151	0.0116	-0.0024	0.0022	-0.016	-0.0245	0.0026
I7424	-0.0223	-0.0045	0.0063	0.009	0.0126	-0.0062	-0.0031	-0.0011	-0.0041	0.0068
I7425	-0.033	-0.0165	-0.001	0.0119	0.0178	-0.0058	0.0015	-0.0003	0.0031	-0.001
I7426	-0.0399	-0.0037	-0.0137	0.0123	0.0264	0.0118	0.0101	0.0168	0.016	0.0002
I7427	-0.0816	-0.0734	-0.0595	0.0611	0.1273	0.039	0.0165	-0.0225	0.0123	-0.0089
I7432	-0.0494	0.0066	0.0414	0.0089	-0.0103	-0.0024	0.0012	-0.0031	-0.0067	0.0028
I7433	-0.0494	0.0084	0.0501	0.0151	-0.0102	-0.0004	-0.0076	0.0012	-0.0063	0.0032
I7453	-0.0518	-0.0255	-0.01	0.0356	-0.0101	-0.0085	0.0097	0.0058	0.0088	-0.0247
I7454	-0.0348	-0.0172	0.0181	0.0112	0.0072	-0.0115	0.0057	-0.0055	-0.0032	0.0116
I7458	-0.0454	-0.026	0.0071	0.0036	0.0037	-0.0202	-0.0034	0.0004	0.0077	-0.0109
I7465	-0.0062	-0.0201	0.0178	0.0021	0.0032	0.0009	0.0046	-0.0042	-0.0048	0.0024
I7466	-0.0013	-0.0114	-0.0253	0.0389	0.0721	0.1323	-0.0024	-0.0368	-0.0468	-0.0314
I7472	0.0042	-0.018	0.0168	-0.0041	-0.0031	0.0008	-0.0073	0.0042	0.0018	0.002
I7479	0.0349	0.0249	-0.0373	0.0003	0.0142	0.0027	-0.0047	0.0019	-0.0023	-0.0024
I7484	0.0382	0.0266	-0.0373	-0.0024	0.0166	-0.0054	-0.0015	0.0021	-0.0011	0.0003
I7485	0.0039	0.0245	-0.019	0.0001	0.0083	-0.0013	-0.0045	-0.0006	-0.0002	0.0006
I7490	0.0357	0.0228	-0.0372	-0.0028	0.0138	-0.0019	-0.0025	0.0033	0.0003	-0.0044
I7497	-0.0332	-0.0125	0.0067	0.0069	0.0108	-0.0073	0.0016	-0.0046	0.0108	0.0073
I7499	-0.0251	-0.0163	0.002	0.0099	0.006	0.0017	0.0007	0.0074	-0.0022	-0.0027
I7500	-0.0211	-0.005	0.0171	0.0139	0.008	-0.0065	0.0026	0.0021	-0.0058	-0.0054
I7538	-0.0372	-0.0051	0.0443	0.0098	-0.0083	0.0093	0.0046	0.0103	-0.0108	0.0098
I7549	-0.0516	0.0055	0.0478	0.0124	-0.0083	-0.0005	-0.0007	0.0006	-0.0066	-0.0003
I7550	-0.048	0.0107	0.0329	0.017	-0.0039	0.0008	-0.0009	-0.0064	-0.0035	0.0037
I7555	-0.0078	0.0277	-0.0097	0.0051	0.0027	-0.0041	-0.0029	-0.0049	0	-0.001
I7560	0.0522	0.0019	-0.115	-0.0209	0.0768	-0.0473	-0.042	0.0491	-0.0088	-0.0061
I7562	0.0696	0.004	-0.0933	-0.0116	0.0508	-0.0122	0.0216	0.0123	0.0044	-0.0177
I7584	-0.0358	0.0051	0.0359	0.0006	-0.0105	-0.0016	0.0035	0.0008	-0.0113	-0.004
I7585	0.023	0.032	-0.0501	-0.002	0.0035	-0.0071	0.0069	0.0062	0	0.0052
I7586	-0.0354	0.0033	0.0308	0.0091	-0.0109	-0.0073	-0.0041	0.0017	0.0036	0.0059
I7588	-0.0371	-0.0001	0.033	0.0064	0.002	0.0056	0.0111	-0.0105	-0.0136	-0.0065
I7589	0.0662	0.0009	-0.1022	-0.0094	0.042	-0.0149	-0.0004	0.0016	0.0051	-0.0197
I7591	0.0539	-0.0192	-0.0892	-0.0159	0.0714	-0.0099	0.0114	0.0198	0.0091	-0.0093
I7600	-0.047	0.008	0.046	0.0154	-0.0155	0.0028	-0.002	0.0004	-0.0075	0.0049
I7602	-0.0496	0.0161	0.0352	0.0147	-0.01	-0.0034	-0.0058	-0.0028	-0.0045	0.0039
I7603	-0.0523	0.0173	0.0383	0.0146	-0.0121	-0.001	-0.0028	0.0081	-0.0097	0.0035
I7605	-0.0492	0.0153	0.0378	0.0172	-0.0093	0.0073	-0.002	-0.0016	-0.0061	0.0044
I7609	0.0019	0.0235	-0.0081	0.0039	0.0041	-0.0043	-0.0032	0.0029	0.001	-0.0004
I7617	-0.0217	0.0061	-0.0367	0.0285	0.0538	-0.055	-0.059	-0.0077	0.0289	-0.0173
I7621	0.0736	0	-0.1033	-0.0118	0.0526	-0.0138	0.0092	0.0094	0.005	-0.0118
I7629	-0.0057	0.0246	-0.0096	0.0034	0.0052	-0.0019	-0.0021	0.0017	-0.0008	-0.0005
I7643	-0.0491	0.0108	0.0394	0.0152	-0.019	0.0014	-0.001	0.0048	-0.0193	0.0068
I7644	-0.0473	0.0076	0.0475	0.0167	-0.0067	0.0003	-0.0075	-0.0018	-0.0002	-0.001
I7646	-0.0522	0.0064	0.0387	0.0165	-0.0194	-0.001	-0.0138	-0.0061	-0.0042	0.0056
I7648	-0.0154	-0.0085	0.0262	0.0055	0.0062	-0.0058	-0.002	-0.0096	0.0068	-0.0011
I7650	-0.0276	-0.0008	0.0195	0.0095	0.0097	0.0053	0.0101	0.0326	-0.0101	0.0147
I7651	-0.0405	-0.0159	0.007	0.0221	0.0207	0.0023	0.0003	-0.0148	-0.0083	0.0243
I7659	-0.0048	0.0257	-0.0346	-0.0056	0.0038	-0.0036	-0.0022	0.0117	-0.007	0.0026
I7687	-0.0216	0.011	0.0198	0.0112	-0.0046	-0.0021	0.0039	-0.0095	0.0139	0.0409
I7688	-0.0434	0.0205	0.0123	0.019	0.0168	-0.0245	0.0015	-0.008	-0.0402	0.0202
